,ap1,ap2,ap3,ap4,ap5,ap6,x,y
18891,-55.56878370350249,-54.604172064256986,-56.96519010623892,-57.18059002040608,-50.984852800469405,-56.01955122514845,1162,1056
18892,-53.965248450131355,-40.55386360239943,-50.415222631747305,-54.14159880809705,-65.5951421878196,-54.95160045081395,1029,263
18894,-53.431956495561735,-59.623375590573524,-57.988325293397345,-47.265407624965306,-49.37328437728123,-65.36828116271104,389,878
18895,-59.53768098228933,-43.012926713430375,-50.44841142675152,-57.34745347077222,-53.97451893095764,-59.9336300300117,1352,78
18896,-62.70610695956053,-46.32952589795819,-46.787049331574444,-58.21456955882606,-52.222817446601724,-58.57405291012262,1333,17
18897,-54.89592691086433,-56.962827228730795,-58.02370567375785,-59.02556130713191,-55.53638131095781,-57.075225490629684,120,760
18898,-50.09850849574878,-55.359376151574025,-55.25961118614439,-52.84410137324664,-49.09475491889066,-55.913846344341984,741,660
18899,-46.91829509925657,-58.50854421917177,-55.535637760669914,-50.33476681120598,-57.546912026900756,-55.08789907525711,76,548
18900,-53.54410355026286,-54.21544949430756,-57.7550999466428,-51.20024800011204,-40.04463909823205,-55.15409673752589,789,1395
18901,-55.86769409986137,-53.87101676221248,-57.08654786537017,-54.04897051450455,-48.66468766872366,-58.004058543754134,737,1108
18902,-49.02396397742311,-60.72829081750454,-57.74156305080908,-47.818888472041685,-56.68530593181125,-53.20678335920932,23,932
18904,-50.727227097944514,-50.43307477122923,-51.61427947216771,-51.792806477929176,-61.885607294831345,-64.72388124520758,405,455
18905,-59.200381439920776,-55.852483964854464,-56.593578113069086,-56.600057567559475,-52.78530978543997,-47.83435716109515,1407,1388
18906,-54.885747087877476,-51.11054960746573,-58.561962088010645,-56.09513991937138,-47.8337195381948,-35.868489168191864,1827,1308
18908,-52.71631333688401,-64.89267822629903,-53.35531103407227,-54.86219000296643,-45.20521559864859,-67.79896012003891,1233,1328
18909,-51.34807906431526,-49.7211783485082,-49.46840529698185,-54.31181289430663,-57.42670052474851,-57.783057767822534,1748,475
18910,-58.89998678572525,-56.52457903373207,-49.585434664508696,-52.39740045287498,-48.06696189634165,-49.86403507904978,1622,956
18911,-53.164884383333586,-55.92842350055722,-60.6059330869265,-55.13962157450831,-57.00944660911516,-62.80054555587816,267,432
18912,-62.85848641735619,-58.08569075256389,-51.04210525677188,-55.823427314395616,-58.18947117846256,-47.68399251363053,1978,924
18913,-56.21786958785457,-57.7282610408034,-52.326755111844776,-53.72835783376574,-53.10402753172759,-48.786353483665565,1586,857
18914,-62.253901435449706,-60.2993713877965,-55.86945619719049,-61.70539918650131,-52.277438647763205,-37.36204469639715,1871,1488
18915,-54.739398906381915,-55.1049978287729,-53.50548819237207,-62.03453901336931,-60.97391054693074,-43.34232439686117,1592,1424
18916,-57.600486869391936,-46.99200877279918,-53.168637182227826,-57.23726064492862,-63.430335453967345,-58.694980272569964,488,528
18917,-57.11965437292541,-41.08336957297557,-49.83334316989044,-52.32802199645594,-56.48126168086208,-57.78894721769505,1021,259
18918,-55.24591802774654,-54.00921013817538,-55.9750316917106,-64.44319036493647,-51.97966601046253,-63.00053000644523,1232,744
18921,-51.42350819803887,-63.35982441366126,-56.95433791640763,-52.48279922498355,-53.53844412745627,-58.32088316233929,622,1068
18922,-52.3391174488568,-35.58976283266066,-57.8185422349092,-63.3937482070083,-56.701978227570144,-52.54593201559161,889,135
18924,-51.38846712445731,-50.25487464701497,-55.1881274100117,-56.39163517602039,-54.914902667319424,-55.6727583497936,622,28
18925,-53.372719439685895,-50.92784853047709,-44.34035085165574,-65.96391564648674,-60.68642641687512,-53.06767890445359,1607,473
18926,-60.85394549489561,-62.42465485314844,-54.36492279762699,-57.2540728307157,-50.23818460753467,-47.34764557193473,1537,943
18927,-58.12899272967809,-54.28743608605515,-55.573081242694144,-65.9722398454785,-52.41876874739991,-43.074178900441495,1986,1160
18928,-48.60380431579241,-44.64453406730242,-57.46781595428622,-73.70917319550432,-59.05864909728343,-60.22381305073752,767,291
18929,-53.233731063732044,-46.60361328721018,-48.796331787112706,-54.70782424837155,-54.11868095988633,-54.04644696569056,1414,304
18935,-56.63517329163011,-57.31559678516672,-55.51306297197648,-60.98947842572069,-53.31625541024189,-55.36120097419433,1028,867
18937,-48.61928108646456,-54.97908309925603,-55.293003820790915,-51.141893918021765,-54.250521279367554,-67.81909948501203,161,647
18940,-48.87056948487352,-39.199384630798725,-56.942934633610676,-55.2931060272434,-54.68717495294356,-58.166244061217284,772,23
18941,-48.85524564703686,-42.12065144723576,-56.693773248386094,-55.98031888209352,-76.89902532146074,-53.39434246365773,876,289
18942,-64.38197323781652,-56.22877956836359,-58.24008004456929,-51.014639675542234,-51.56894955002767,-55.847248580568774,1483,1101
18943,-68.2472704130587,-53.24300321321809,-58.522094352456186,-55.679432458513304,-57.450828236129865,-52.374543458382746,1085,653
18944,-54.43612653265405,-42.3872726607912,-63.977802149892625,-54.87295838615744,-50.60425206301504,-55.854499438830416,1364,36
18949,-60.10421900100022,-56.63205548357798,-50.73302833837653,-57.274262817794295,-43.404184520319475,-46.1868736274208,1298,1237
18950,-60.06984323704074,-55.30099271202361,-56.23416175361846,-60.37949506922318,-50.41966689196708,-51.69623497248665,890,853
18954,-58.83040571058334,-42.32957435631999,-56.361105359472205,-54.61053067533328,-64.44120152767451,-53.58953844269672,1081,331
18956,-45.14697574294679,-49.08738173647712,-67.39750647389708,-59.1984561103707,-52.57744295362383,-54.11121808539569,272,315
18957,-49.180004247622776,-43.98473988306009,-55.15835308827181,-50.6725513603422,-61.418961614470845,-57.94175928273263,814,313
18958,-56.814907055289616,-57.00488076776342,-63.03151449256674,-55.712858327662516,-65.30049483489988,-32.10378660233998,1929,1324
18959,-57.034818156041524,-40.30380294057048,-58.99037499851178,-53.235166974006404,-57.75891533692733,-53.05849705603789,771,5
18960,-75.67553175513977,-56.6853134079383,-55.26698204332898,-35.6115024058966,-61.76662343581263,-64.531171763601,12,1382
18961,-61.216347842583275,-66.33491772248864,-53.06687891711472,-71.91704480346503,-52.748339488485385,-40.05107598511205,1818,1158
18963,-66.0538042701008,-59.19592087893658,-29.657261657315377,-67.07836904848782,-54.07180538661541,-55.25450893654661,1851,116
18964,-69.7748648069445,-63.07523225353977,-56.81678971913388,-66.68287713435849,-60.605258896673305,-58.73909373039827,83,754
18965,-60.24138433785163,-54.26753149176562,-50.69447773614517,-57.50788536282971,-58.808028731614016,-50.650379860502724,1659,721
18966,-56.5269860864432,-50.598762894701565,-46.95976432710208,-57.406220106304374,-53.96818598574053,-56.8870704891208,1315,520
18967,-56.4066296666268,-77.06986390109857,-57.89388674287187,-54.985353929944864,-46.36730402735488,-48.965678128258105,1064,1126
18968,-53.69617490172204,-53.98481830222535,-43.894610361944956,-56.50500209743426,-58.79673132546172,-51.06164943850203,1739,510
18969,-55.36233942406922,-42.47800456911337,-58.07566896981925,-62.350769630917696,-56.36831092171913,-56.798779437012456,1353,32
18970,-51.93083996471883,-43.09967782810269,-52.78869744400741,-56.09483828031899,-57.59983617860452,-54.39784975018477,1029,278
18973,-53.05526245610018,-43.640334086163065,-61.195111178972766,-56.77555198054147,-52.66366477974348,-55.281203577305774,754,91
18975,-49.98143756404633,-54.76672069611729,-62.170754713809,-50.949772019148355,-53.065960476929334,-53.19687136731817,639,842
18977,-49.633161178531935,-51.20011191854328,-54.939148317893924,-58.289625377033815,-57.770619327709696,-57.979409513321876,768,847
18979,-56.487529356156756,-56.05831946306669,-39.4548666896081,-57.843641041188725,-69.48881417609893,-54.389456274687824,1769,43
18980,-32.50150587948059,-57.86511987249866,-54.99189149328811,-60.904169990804974,-51.18560699176829,-60.796028106468285,155,157
18982,-61.273531661258616,-55.159107575741366,-67.08879874817224,-53.57525878013235,-53.25544851735281,-55.125236787144765,480,696
18983,-52.062709026869804,-59.725893339578974,-57.96966620573018,-47.41419047882427,-45.3538357093844,-55.27085406689446,501,1453
18984,-53.51576795183383,-56.20084300575422,-53.672113673503326,-52.37412770088681,-26.493301554233597,-51.425975902326584,1021,1427
18986,-51.722464406847664,-49.49229070695551,-51.69602323570933,-54.92726619222389,-52.06696193246891,-68.16862852175345,1143,644
18987,-57.12239085376079,-68.59601190797841,-54.664151240626765,-61.72329331409871,-46.92854360305688,-56.19232337506885,1512,1233
18988,-65.49793066776398,-70.40868925639097,-55.49724708154896,-59.58342168051069,-56.25879158405041,-49.70087881460282,1944,891
18989,-58.79969756540323,-55.263405298399945,-54.63833886978784,-55.39234891568199,-54.623625941432614,-50.72378618638776,480,1070
18991,-53.320436142620764,-55.10154212278888,-59.14431312082769,-61.70827154340179,-54.7148814574006,-49.86985687612909,1934,648
18992,-49.639021815360216,-45.36958830195685,-52.82979606783157,-56.6950833832566,-60.18774453626084,-56.8565434870655,608,287
18994,-50.40835632752324,-56.4054409871746,-54.18479081080492,-61.139695200992804,-52.54887553076428,-57.26742956781102,386,242
18996,-53.52562689757192,-56.11624356465012,-56.06110875064854,-54.70972270153731,-49.75932485276651,-45.92777152227201,1361,1097
18997,-58.9162811310245,-54.7326302278305,-49.9511841096442,-53.94247897127401,-63.96581003839158,-55.12529821532554,1373,526
19000,-55.454545626910104,-51.00486098672518,-56.479370103979896,-60.09274488980249,-53.071084370054216,-56.75847244289276,556,687
19001,-50.52980040755643,-47.38429694830181,-54.52439141359544,-61.682329089858385,-52.499330039595236,-54.638893212582474,829,643
19002,-60.78317546311767,-56.691145057097586,-66.66612742637581,-67.9722095131977,-45.248787324325505,-45.38353495566524,1507,1312
19003,-56.84116502574665,-54.14112532665081,-60.470783269048724,-58.675901871496606,-49.45224721118048,-38.859485941433064,1853,1257
19004,-54.39967616222755,-53.975576897401474,-46.45151670309146,-59.884513301711365,-54.801012941360945,-53.018824014930324,1636,529
19005,-52.377119731858954,-45.15582878341669,-50.19354905271129,-58.5597245116101,-61.82485267265305,-70.599899160847,1268,344
19006,-56.34895271961622,-57.268272598231604,-51.97322435580536,-55.2532148585838,-40.91038714587951,-52.08323253005062,1236,1317
19007,-59.40929022171311,-54.971315122322544,-29.064934861744756,-59.44278576119324,-59.19834096440304,-62.20479968078561,1932,145
19010,-51.264224977991944,-47.73859383288948,-50.342453660830714,-57.227480868801884,-57.74149781086602,-53.322230569694995,767,336
19012,-46.49005289652453,-58.73705343631699,-51.955727431382535,-53.25619366010138,-58.87795035392615,-60.49799545947458,54,665
19014,-56.6773100173366,-61.44696660789076,-62.11431362645769,-37.153570987477885,-53.647334818225296,-62.509536601933746,140,1494
19015,-54.28642157758652,-54.656509832465304,-50.72580242031424,-56.5584058706698,-51.219893123936224,-51.48554340947983,1623,839
19019,-61.484200063041584,-56.47888081297289,-57.011897491756784,-57.98652249219808,-50.07151123438196,-35.20091107251817,1808,1412
19021,-43.95895763408891,-56.12136526093258,-50.57943880902042,-64.78198087423338,-54.65241573758071,-64.07039839243075,315,462
19023,-32.09848031612345,-53.34147734617579,-62.41259474464195,-65.41286904030962,-52.5810253912341,-63.054684622387086,81,21
19024,-56.53883574327384,-52.44076255522672,-61.78131134116276,-57.48549180341024,-48.55828304763947,-37.89485706098173,1845,1305
19026,-47.05491542108124,-55.14316010115411,-52.44175303356496,-57.65093640112493,-54.70637462545739,-57.9099260204109,286,559
19027,-57.49204459087245,-61.03729794598733,-51.62057059592833,-55.3509632714775,-50.21132956204404,-46.58361030055934,1607,857
19029,-31.58759573742238,-55.361625300963986,-52.93868048757287,-60.36321034024941,-59.410022024572555,-58.697760338734504,109,162
19031,-62.86114756677033,-55.342673990771615,-35.043283038212465,-58.43300670719634,-55.14745967594596,-55.11563151153762,1767,6
19032,-54.66783965660676,-53.249350196380725,-57.49359848291118,-30.28747355225914,-54.45338152777572,-53.985677175595995,64,1345
19033,-57.33025063836638,-53.5467352696174,-57.24488301256806,-56.826924123368904,-54.799177862992636,-56.504005888200254,1012,853
19036,-56.356762293003186,-51.21424933376723,-37.20808631236258,-62.20521570029385,-56.740996432326654,-56.39777376440874,1805,132
19037,-39.675991793611004,-47.45443109131191,-52.785764826336234,-55.685550613382915,-55.590903212471616,-55.67870104040903,303,64
19038,-82.63368522546314,-57.74696383027597,-58.773808752545484,-55.10334095483089,-63.95685856848782,-37.26308362761304,1808,1343
19039,-39.582972912616526,-57.0393135807585,-69.34954158538285,-56.71281432479675,-55.17895619350385,-55.77325679765366,234,314
19041,-56.32753608081552,-50.84503095568102,-68.23577644920003,-60.15970721141731,-59.922960233066036,-52.36233547309352,1515,27
19042,-56.63109135656227,-54.48816553243768,-48.79067283054824,-61.547006291797985,-53.269700265621324,-53.833545710002014,1394,25
19044,-57.754839383308656,-48.58418998461626,-43.825291889074634,-63.01517028629651,-54.65717637026522,-55.11570753887657,1778,347
19046,-60.592518725593635,-55.27229889460819,-58.654229044536166,-56.72075804897724,-39.85262144613437,-50.855943206111725,1246,1404
19047,-53.03041572274271,-53.92516291167317,-56.202781095345586,-49.050490302659156,-43.65839507740355,-62.41417155280109,604,1490
19049,-58.12409396631742,-54.33938063903664,-53.1654036623427,-59.08195337920374,-48.15523927640703,-44.67730279381893,1539,1295
19050,-55.086244652002506,-66.0541748607565,-50.90419476513845,-59.60078432315424,-51.01628951122069,-49.28157806544043,1738,853
19055,-49.830878531874475,-51.92212133705607,-75.19629434645044,-66.83119546934164,-63.818468242099186,-59.08888442071937,560,262
19056,-57.78757996624275,-56.31083891312394,-61.5211810436751,-32.59544125587287,-51.41649718780769,-55.1549976280203,145,1436
19057,-65.59943663398636,-57.12579113640391,-55.97837092858928,-59.32332079252939,-43.60024671452004,-58.066143812242544,906,1232
19058,-46.6363458369766,-54.93138105571387,-52.745697224743466,-52.119703654611016,-54.91422971735851,-55.60524240282433,304,685
19059,-50.29030901533606,-46.23684174347257,-53.88798291528847,-58.91872297846948,-67.41532248321056,-54.75380084403804,648,557
19060,-62.59615569777101,-56.49718160271364,-58.32115537206988,-47.239899344911194,-47.211650322175814,-66.1035088020047,345,1397
19061,-63.92122459371295,-54.470857421118694,-78.55726108165977,-37.322143216232035,-50.50325408229721,-54.042237769066006,245,1338
19063,-57.34217800981713,-67.55742780155545,-63.14546440918643,-54.49531473220236,-58.52155183370677,-63.35210416996412,46,765
19065,-56.19586132266213,-63.4748966589171,-65.79913413355477,-52.11893260891591,-33.22060725918795,-52.99006072487168,1087,1413
19066,-48.26609612214989,-55.06909315470737,-61.63416865520935,-51.839339985206664,-53.25891813615768,-56.81026692207069,534,546
19067,-40.701980928547144,-50.97024787396481,-60.106676370396855,-54.81129830444911,-56.03073782612054,-55.37138090761719,249,327
19069,-57.25766798087964,-56.90444546159025,-60.04461684182195,-60.0225638826941,-52.437695899953155,-54.93219274677199,894,853
19072,-51.20628195403257,-51.39530320215843,-53.94916133708954,-52.185547473657365,-55.089769049074135,-58.45545470565247,401,125
19075,-55.94413443562584,-53.80818030173701,-58.08996901939025,-63.51222554835461,-44.28775536856292,-54.578746893924254,580,1373
19076,-47.861690266455795,-49.67105911648648,-53.36055216512028,-49.838771049261936,-51.70004020317637,-54.47851795740345,491,637
19079,-60.82381408873442,-54.62893112631973,-57.231979669969604,-49.05857731852352,-52.51962224042205,-59.68704438547963,413,1114
19084,-48.59457543270235,-49.9142334102567,-57.66361499042604,-58.92208779764605,-66.07527152331264,-54.27051883684511,285,540
19085,-58.5474653185204,-46.711480385161195,-55.969514425448175,-53.114288264149216,-62.37275104910884,-53.32866486871317,826,51
19088,-51.5725223523475,-55.32672457273394,-47.482697566223706,-64.82292780513976,-55.32858903404481,-52.17196711143557,1554,533
19089,-79.51965173237154,-69.78201343875602,-59.946472506262594,-54.225349812585634,-50.657617916418765,-54.73590024601255,251,1043
19093,-49.18081846969646,-55.21665589946266,-57.29889421983568,-64.82175751345441,-63.027611759155505,-62.695878929004365,136,669
19094,-52.6832460793565,-56.39039640811423,-54.01475435829613,-58.046415020394306,-49.16691931097,-52.026226042397596,986,1087
19101,-56.24976055525582,-46.27202950616382,-53.49190512421494,-57.03648774059736,-54.73944641557782,-52.86769282305485,1231,513
19102,-53.82686365554747,-54.04389358454445,-51.30404238574292,-53.425816622198,-50.98660045494405,-56.68136048106838,1352,695
19106,-62.80556939039026,-67.56462711362487,-59.05228999812506,-53.84796401482283,-60.80658860789016,-52.22305718067319,1525,102
19107,-57.206774266732346,-55.142466565010544,-56.86642047305057,-52.41567779359705,-53.581423471936574,-57.414501818304174,402,920
19108,-57.11150786023694,-68.77405443365588,-51.56038797025786,-55.70193502466917,-53.015668836585164,-47.97799672692348,1615,1137
19111,-41.154096500308164,-62.14597379209556,-61.72429491711871,-55.416938708471584,-52.021964378504265,-67.8985620411424,36,256
19112,-54.85437254897175,-56.789388422434854,-50.59249287108682,-68.48461753738391,-38.49100993387357,-64.74780397333643,1119,1296
19114,-62.81982471948673,-57.3924777111211,-54.399825648867534,-55.43784466429497,-51.742970526808286,-48.911542785642425,1733,952
19116,-54.740367061591556,-57.88662695703653,-58.296746834068244,-65.50559775650176,-48.32296058598238,-55.62936591942983,1101,907
19117,-48.788894170547806,-42.481356357390645,-59.86526234272847,-52.824730846648926,-58.681452122707526,-59.42398372676247,838,267
19118,-58.488070886970085,-32.068641127741834,-62.945297908330346,-58.543607394687186,-61.06840275709189,-55.44067010067671,1029,164
19119,-45.77337762924912,-51.177564488672225,-53.336673190045715,-50.549473650634134,-52.20087726527605,-55.27017511774634,22,523
19121,-61.80790605404299,-53.42963961982236,-58.397310007320144,-40.33970082869145,-59.91269914668251,-68.4218599313655,169,1289
19123,-48.19420409736254,-58.40129216934869,-53.52696255368707,-56.282640259005404,-51.767943061040505,-59.136418996315555,48,517
19125,-54.71220239633706,-54.601043222579044,-56.392875331491794,-70.32812518453032,-52.16643060179321,-73.1199570674742,577,1498
19126,-54.58001344081958,-46.96776341896131,-51.18877513431496,-60.28871343580737,-51.9153797093863,-56.21729055216581,1545,254
19127,-55.79137585397567,-54.09785238188626,-55.04652684032453,-49.90032952508288,-53.20559605558691,-55.0011946127734,320,1362
19129,-54.45223412296297,-51.82408140539891,-59.30102011266279,-53.6386350759641,-52.88096625136146,-58.142021752368144,144,454
19131,-54.13889525091805,-54.82404077745816,-51.14266741521782,-54.70236542624278,-57.587240476634165,-56.90155914328547,1396,563
19133,-62.62073380439004,-52.021303403173384,-56.168887176142064,-51.63644406430289,-48.795449088488425,-52.90446894066329,410,967
19134,-66.70249622453791,-56.72489862072291,-57.93991200929199,-48.70925644303313,-58.4579116206966,-54.65694465347063,339,1111
19135,-53.407063082404456,-53.59848854688353,-43.35756887794295,-57.7069247805861,-55.27991553634574,-59.49290332296507,1582,147
19136,-49.94275011201289,-54.04468923673185,-59.053743653753386,-47.97058303186564,-56.861941464951656,-57.98954266016218,249,727
19137,-48.923477604455805,-55.34848459953763,-62.003083292964746,-60.176273024525656,-52.64388798995712,-67.7757050065367,235,691
19138,-52.145331925870266,-60.659924608213814,-54.07313581575749,-51.025547728901785,-40.46429379530317,-60.15685957459567,884,1318
19139,-50.78396621292132,-54.78613986147618,-53.85303773036472,-55.834507920837815,-50.93336909911339,-51.0843401399203,1376,944
19141,-56.52610373549942,-47.69360702802072,-62.82442827268801,-58.45373676299183,-53.568979448875325,-53.8620385068981,1399,31
19144,-55.94803168287079,-56.78904275657256,-57.038341460308224,-43.842021760048866,-47.28953682896699,-55.41096349248149,485,1257
19146,-58.780579017009835,-54.84916465976407,-83.1814524800955,-58.03039787841538,-50.01608455017178,-38.41227303741148,1851,1240
19148,-50.31423696137366,-45.82734901809503,-56.126525199769816,-55.325537678531724,-66.12396216353102,-57.56201318453882,1038,349
19149,-49.89744703863765,-49.46525233187587,-51.81077939149664,-63.03568265610629,-54.867088092982314,-62.950040483986484,864,654
19150,-51.13730500209527,-49.37816129655853,-54.02724814312804,-49.45064023749043,-56.54289538046701,-53.994105853923486,367,559
19152,-58.05946355750145,-64.33865797402731,-54.69885158445291,-64.62074746379572,-47.89226813745123,-52.42319710686026,1049,1057
19154,-54.21035062164388,-53.45191351581309,-56.23627138496019,-44.557190881018236,-49.82289189952472,-55.87981579786916,399,1239
19156,-57.8344810450007,-46.25184100779647,-58.80656923346741,-67.35263905727787,-53.84295193515652,-56.05375420638638,813,231
19162,-53.14283826610201,-39.38262255108438,-54.34812671155984,-53.995411859677105,-60.2304516070013,-55.63941685377485,1076,285
19163,-64.41771002570756,-22.04757078726836,-62.94535565218639,-54.7834678074105,-54.288514287088944,-53.651240422320605,1014,116
19164,-65.39369156873407,-56.425560173148256,-50.78073290993723,-62.63234299145245,-54.46090050967059,-52.58143860697657,1797,673
19165,-58.82474948668094,-59.986956930136074,-53.17522454247866,-55.1563487964085,-33.65510825382686,-69.24972432695104,1044,1335
19167,-55.619860362655366,-49.76755440078187,-53.53347167791402,-56.7348309580055,-57.835783850408696,-60.749569679551925,1008,473
19168,-52.25714839117822,-63.82965160267962,-56.93571263099071,-55.52959195541046,-39.71248331308614,-53.543685231162506,1123,1341
19169,-56.30653356353494,-52.20478143393201,-51.68255269259565,-60.30118419463837,-54.03178332444641,-52.59568000049147,1560,562
19171,-59.98000777743941,-55.49050083011547,-66.18836485793328,-38.161852757537105,-56.418948230985706,-70.97826862965387,288,1493
19173,-56.13476023724406,-53.42021254574853,-53.0857822350587,-54.43487859457057,-52.33540805617653,-56.78363754292134,399,913
19174,-55.112543956839176,-64.48642065816604,-65.31034038654587,-38.23391802226563,-48.57777960510795,-56.359918875849985,280,1329
19179,-54.301560637766634,-64.72264043539165,-44.3656529373207,-57.65120069717169,-56.2605914585285,-54.15733458587799,1513,299
19180,-52.55680450576986,-72.71840049749542,-49.30513243039472,-58.623890181720995,-56.47567407949512,-63.219049569887645,1951,651
19182,-52.40735746261561,-42.35995232404483,-71.43884537568684,-51.42899810996588,-53.27812645298013,-59.366485460166004,660,158
19183,-52.664769383637314,-60.29182120810022,-62.11690107702688,-51.59917560553141,-50.56871718881966,-50.52776332586327,319,922
19184,-53.97412906599351,-59.18532299046541,-55.84544011548934,-46.24163736832685,-47.68717246120926,-61.50544707049589,243,1478
19187,-59.71764943947714,-31.979012970584687,-60.59111753886833,-57.99664616001288,-54.09675143398907,-54.642956512698355,1037,53
19188,-60.13816762320728,-58.95706441133037,-55.74513886009251,-48.960899257569366,-40.13270023101329,-57.78529029025382,787,1478
19189,-51.17169807161615,-61.69210392281704,-55.048538235636684,-52.459117148965134,-53.324242899119525,-54.303893059733014,342,520
19190,-59.17761197069494,-57.6467902060906,-61.7186857207097,-44.82104237339661,-49.49807919116354,-56.37302366105337,258,1104
19191,-55.37989111852215,-51.46341093178796,-37.66734810277101,-56.53340167054558,-57.67986501204889,-57.44854847571254,1765,138
19193,-52.70904929317823,-55.955634729600064,-62.540768682268265,-42.91015216295988,-54.95231316343962,-56.895401386378026,403,1428
19194,-56.92860975481233,-53.65574647198176,-56.96253532326635,-56.51855886764683,-52.148170581049975,-40.59205364908148,1799,1090
19195,-48.99271034754068,-52.728114572231036,-58.66163357879985,-52.72485512402191,-60.99891296464274,-60.753597155094766,338,720
19196,-31.551174462208888,-52.05782769417526,-53.95097800340543,-58.9024492887786,-55.397382729245415,-66.40327748228661,141,152
19197,-66.24373713857169,-57.571198758916125,-43.85836125797967,-61.65554204146001,-54.09078680623112,-53.03696950329743,1572,288
19199,-55.90079845875154,-37.08007137375212,-50.36093670306706,-56.34136042992273,-54.74734963863635,-66.55823878266763,1091,71
19202,-58.10962222546598,-46.72228628041674,-52.96527239766271,-55.78820398817567,-55.770937192490265,-55.91970775109801,808,483
19205,-58.34520026599765,-54.24925824323861,-60.391075469742944,-60.65546926422792,-55.129833736719725,-59.105685058153554,983,642
19206,-67.06256709077495,-35.532692220845334,-53.92306876483904,-54.365297916639285,-59.11513646246541,-53.973573760146,896,149
19207,-49.949852292677704,-49.72164674961243,-55.342279985751965,-52.45570956239475,-59.74362551132407,-54.06745512122461,395,655
19209,-52.45262103451799,-51.014389359440166,-67.01387734127485,-51.91038361620029,-56.91951919143622,-51.9299246474018,417,713
19210,-60.40717500716798,-59.422219420656305,-55.79850028025929,-50.78056465324313,-48.84587889552601,-50.05160856849707,1395,1105
19211,-58.56315291211154,-56.16936697636995,-58.255527043638736,-53.21866003934051,-64.00866966564594,-35.337110781464446,1846,1448
19212,-54.47737273774783,-52.08672612120846,-53.0343095446683,-55.107270301918405,-57.93707426448765,-56.630734092185726,261,478
19217,-42.394523424484554,-51.804787606383314,-57.275131111432884,-62.37681716638036,-53.055729242902075,-56.26849355805505,382,263
19223,-57.814801712847796,-48.670135337914914,-39.3240308362536,-62.97697885006926,-54.4568882093819,-55.499094043838326,1890,255
19224,-51.57468772749123,-37.96929404322134,-55.225805975118476,-56.57510656277749,-61.03405116246118,-59.99141709260114,1103,89
19226,-63.31815481427152,-51.501815855629125,-52.18496413298265,-59.95231325794188,-55.687028744560685,-54.286217537789206,1034,752
19227,-56.89978781900433,-62.55767455492658,-56.06718817669598,-35.67590003601951,-51.44173421904124,-54.328588274069745,53,1342
19228,-68.4190191997094,-52.981958629960445,-74.41986093668915,-38.489945514383955,-51.45167825854958,-56.73817266032656,83,1233
19229,-71.12719464879568,-58.68303156354968,-54.642776197374545,-49.657904332261076,-36.37700641434199,-65.09235173585374,882,1379
19230,-53.27287620805106,-59.05132673623913,-51.45919591539128,-52.2046789398233,-48.45494191581801,-47.006738647258985,1361,1106
19231,-44.94652669086176,-45.4278226192048,-58.54274037515072,-54.24234479269272,-60.1516204744412,-57.37542667626248,516,20
19233,-60.84719817795575,-53.15864549258406,-53.24461870405342,-59.424622620607124,-46.52164379459027,-51.81066616863045,799,1085
19235,-48.18564548932543,-52.14763333409577,-53.69319035516183,-60.623926331248825,-54.1412856751012,-55.367415556339466,254,477
19236,-60.62078222003612,-61.71749778053547,-55.85733457864677,-67.65398912887414,-24.33266655147224,-57.34871068327416,1021,1382
19237,-55.719365483165646,-52.98178269238173,-56.62752392384739,-49.06865259381428,-47.037887132696426,-53.65475242020875,538,1100
19238,-58.24580517673475,-33.06889578883273,-56.07651211491599,-62.71627140509467,-60.19104935691307,-57.69851897391387,1085,114
19240,-51.84082746267904,-53.70568693845282,-57.928849235259676,-52.55301826375523,-52.48754981235845,-64.44388673986394,626,853
19242,-49.46347350306995,-41.54592279852221,-53.52148692455054,-55.06643888047553,-55.24464922459722,-54.420026125867935,833,27
19243,-56.90852763430386,-49.67843911900868,-38.931624449232594,-61.74172262008399,-55.42062648182284,-54.64613724776079,1972,271
19244,-60.17533944733297,-55.36867298618951,-54.31410182000483,-46.009628312325795,-54.64353091262059,-57.345345232233456,396,1293
19245,-53.593337738144214,-45.91817960290776,-57.68642035319643,-53.71159060944318,-54.0949335117844,-58.85367350648484,669,144
19246,-52.32451611644011,-64.75101414619782,-57.853811103573236,-60.62172740243345,-42.340963425120776,-57.03339608491304,765,1323
19248,-56.06022849079267,-63.585808573838904,-53.254291493205905,-68.47200805818234,-44.42238012493946,-42.252168249388376,1507,1486
19251,-57.090400059650676,-60.83898885558361,-44.46642868770242,-56.288001647218955,-55.248863196818064,-53.599930493155156,1624,160
19252,-55.27253893419895,-58.05977870961473,-56.11156065542634,-55.79826094564616,-46.82714447873334,-54.05895993519466,1157,1089
19253,-57.42150660594853,-51.627030425318296,-33.10379899786784,-63.516801211436245,-53.159413188686315,-53.98790383093608,1954,74
19255,-54.843957205520866,-52.72216500973524,-54.18568151151928,-51.693815797220935,-42.28672293990303,-59.08277216510883,793,1345
19256,-63.156705327747986,-51.92421434050949,-57.22926329219292,-52.493482150379805,-52.78952242829657,-42.00606580532998,1731,1142
19257,-58.89129008898453,-55.13550488731359,-53.26089598419641,-59.4665019683925,-56.30265878946092,-59.65112978869488,1962,875
19258,-51.360265222436425,-52.470574580414386,-61.592762799816214,-50.19864855119997,-51.27867426315223,-57.14324535122353,806,875
