,ap1,ap2,ap3,ap4,ap5,ap6,x,y
15340,-55.089936005312374,-38.83974233979272,-63.635967794637295,-56.15053565232621,-57.29248326030603,-53.28992316030931,1079,214
15341,-44.94129046653289,-47.53038389498557,-58.68815210711187,-51.037401171461816,-56.1835753449604,-60.06367969732416,381,177
15342,-60.701040348202056,-53.931988007243305,-51.93253203042588,-54.43267372673263,-53.21150810012245,-44.43452097921964,1698,1105
15343,-58.572697684151535,-54.95303058916724,-53.42216022776931,-66.50498892771427,-53.439966134283296,-47.70276968389899,1860,1046
15344,-59.64281894648426,-57.071369835589,-60.997861661743116,-64.63233881082789,-63.904028190791394,-38.281792751806904,1862,1279
15345,-55.202489328521764,-56.07947772832457,-55.60056834771272,-55.065497151321935,-45.969158548304634,-50.381096651155275,1329,1297
15346,-53.6551148358121,-55.48285951350326,-61.39847923640609,-52.25512704783314,-60.87608854429405,-55.14326621443323,318,636
15347,-51.34498664574152,-53.55619013602102,-54.09141456283811,-50.96524089325592,-47.05351284390663,-50.62081793649821,647,1131
15348,-57.96040227297038,-56.171611542349275,-59.95749623783358,-60.93881647954355,-47.74990895806737,-47.949468392413195,1489,1139
15349,-74.1404546962065,-48.83923170949469,-54.631307483158835,-75.61576914454322,-52.32463226377517,-51.622728193332705,822,696
15350,-57.70698076095794,-49.8989780541417,-53.76754477704095,-59.49669989962132,-56.70453740189143,-54.04288161867278,1303,702
15351,-66.20158711749805,-51.05853625671398,-60.206253760908865,-60.16962484868553,-69.73299107088238,-53.539135679407025,1904,459
15352,-55.421066008847944,-59.27134598882691,-54.04042831971597,-52.36536606358421,-43.42910279500883,-59.65582646338419,898,1178
15353,-53.769751579438875,-56.73206698255483,-62.03795798126761,-50.35267966217623,-32.55872790961303,-56.26686067974353,933,1363
15354,-66.8306955357876,-60.3540685429674,-59.077578791538684,-57.14238336645881,-34.59014384748444,-54.35956132676864,905,1393
15355,-60.88466120941824,-54.70746736105987,-59.36009890104232,-53.095704862104895,-58.34368553292776,-54.90112627017078,942,763
15356,-58.52226836266537,-56.990594381140916,-54.21928183421556,-53.562991286686845,-46.712724657679075,-52.13961368867643,1402,1201
15357,-52.92143284629595,-50.38803756563607,-55.90513725885626,-68.15042267327408,-57.44355685906634,-59.29818403039007,63,422
15358,-58.86528610325477,-52.1393630963654,-57.08693776064037,-53.864293059071144,-48.229728005892206,-64.4696190283773,728,917
15359,-35.49353646095968,-58.65022383295042,-71.24185624242432,-53.4224972609087,-57.64562562143383,-58.11515976808838,199,109
15360,-62.646519652033035,-53.00325521254123,-49.501994504391824,-53.40586534220342,-64.74373842897492,-50.33817049145361,1322,605
15361,-49.39692668512021,-43.143354769031944,-62.372177208038465,-54.68126735880525,-52.0988782365834,-59.78813785762705,690,233
15362,-54.88968273217729,-54.81852066541825,-58.54066553142573,-52.46247846787255,-49.74670976449633,-52.744783683455616,546,1092
15363,-49.931645368953866,-70.04232097089515,-63.29099447713544,-53.5070956411943,-61.855587866701896,-56.11657361263518,33,935
15364,-63.556536189508805,-53.85094280758671,-57.21748171114847,-66.08817195351173,-48.93477780209121,-42.76647483229466,1623,1216
15365,-52.12421557718322,-53.493781828897305,-60.754932299671125,-48.609946252827996,-62.08047752881451,-57.05208257612175,356,1370
15366,-56.651126773292006,-61.57520315451151,-66.26551963924902,-63.24242125642009,-43.442201290962586,-49.45591945669839,1242,1193
15367,-47.36466211494025,-48.86908287189331,-57.254388469787436,-53.675279168498975,-55.99746591150736,-59.01519259384598,440,200
15368,-45.22055888421412,-57.38671428779313,-56.600845406452926,-63.03300913630527,-58.68723654888373,-57.89955175072754,477,215
15369,-58.049667648725475,-59.26809054750568,-61.13294193873776,-54.130712810331175,-55.35875933819625,-59.18795867570879,1999,959
15370,-54.20369688973299,-71.98914299231807,-61.23426819307711,-41.107805483251035,-52.204980192955034,-57.84241350144001,174,1186
15371,-48.54627712521587,-49.93407255058255,-53.173775644685115,-61.50727543891364,-54.6836438171908,-60.51352800580163,420,522
15372,-53.159750950728,-52.78257937925743,-57.72428475276161,-49.09205827914275,-48.271952385269685,-54.04257644306576,687,873
15373,-38.128340507082534,-51.410875882011595,-66.00872982643641,-53.71972547008988,-52.412246254662875,-56.13491109762631,199,222
15374,-55.041953384058246,-54.028108438907495,-58.887472002022264,-59.69776231242057,-49.68438832696102,-30.752827226392835,1908,1354
15375,-27.61219201410763,-48.407597697193594,-54.96390908716894,-54.67367596553689,-56.78893270949665,-61.322034702618424,122,139
15376,-53.357102243532125,-53.55072380946965,-53.47211257919984,-41.43904112946812,-56.57932816822417,-56.30095313647155,311,1165
15377,-60.09566646753616,-61.326766689980204,-52.793829450432185,-65.13237531934342,-55.858240357829835,-43.78260690797578,1898,1058
15378,-57.710828782704795,-55.17128606424035,-87.39125467362555,-61.51621435788057,-57.56048436435005,-50.07495221591476,1818,641
15379,-60.22532936277115,-56.41485358127219,-51.33438911775806,-81.42942619023927,-50.74685845044571,-43.77953546449029,1714,1396
15380,-59.31308163311271,-50.82260105857884,-58.36319687797875,-37.29800354724175,-55.23769358191217,-63.30643223171296,80,1488
15381,-48.68448376979544,-47.42440688909399,-70.9152651584455,-51.37732792140656,-55.67559941777225,-56.01905192603187,728,231
15382,-58.46216514323659,-48.729841162699465,-53.538059358407835,-56.856318612013375,-59.324320119372416,-57.790171553563326,1703,519
15383,-50.223376692288355,-59.43725500910139,-52.929906384521715,-60.564118211345615,-54.437162666021194,-54.40098489274824,60,521
15384,-56.236720389494074,-50.52773943848172,-63.37781375355527,-61.073756156565736,-52.11359140628374,-55.289561569030056,786,533
15385,-57.037862545974974,-85.99490667391227,-53.16898118207721,-52.44357354074157,-52.277318221886475,-48.62322139271903,1392,1051
15386,-54.66617729478329,-54.24513388322423,-54.040682814943686,-67.37728987310709,-64.59210267679089,-56.35630115656018,173,734
15387,-61.50004058226703,-55.00129405379291,-46.354272405569546,-56.073825736185825,-51.854374848798926,-54.43932932302726,1699,782
15388,-62.13040019502522,-49.27774667231081,-47.56041076176147,-56.10913352594376,-64.20552943603109,-70.89201178969556,1465,283
15389,-50.21685988434119,-51.675679097290285,-60.3108512572347,-67.9614930383413,-54.55798080501882,-51.960918728328735,969,554
15390,-39.81764199675,-47.241313758476906,-53.63659511713597,-55.389224229047244,-55.61077029352249,-61.59089261168636,297,153
15391,-57.243274355676164,-56.52319504529515,-53.50619062810147,-57.73324581816338,-63.259846248445186,-50.042199093502575,1847,716
15392,-47.397675531445145,-45.27346009669746,-63.82946714878362,-56.18311330425207,-55.212352703415306,-57.89853862329599,521,76
15393,-64.48787810358988,-76.47532998971313,-52.823347088650166,-59.0663832157156,-53.12827744078008,-41.25647219602055,1782,1414
15394,-58.68114289738795,-56.56470835311505,-68.02345539326947,-61.92677716656128,-50.70132816089217,-47.94456921432082,1465,1133
15395,-53.153231049283356,-51.6645899627457,-51.92321436170297,-58.61267271558315,-55.41601668745888,-53.85995461911609,688,363
15396,-54.64913838253374,-51.50954449663034,-52.896610896249285,-59.76809798495799,-50.759528726761296,-53.68881941856543,1453,614
15397,-55.73218903082693,-73.46632938785721,-60.26622171731185,-43.02768671051081,-51.318247917151425,-59.23021613680688,96,1253
15398,-51.946878436344846,-55.11483880224648,-57.37125970954911,-49.22295105341712,-54.02280910580665,-59.36364870599423,261,957
15399,-56.70543337866718,-40.96113571797065,-48.87262830365124,-54.68536144316359,-56.07117129016239,-57.467173190811344,1158,225
15400,-57.17562547091024,-56.33377797896782,-56.22140974708728,-52.68908364034534,-56.55525385559277,-70.1280306193156,135,625
15401,-56.796049767231935,-51.923613573596896,-62.97570107496631,-66.41478560359529,-49.864551819356144,-45.42162546486361,1727,1184
15402,-62.67042142255758,-61.80388440344309,-55.25329222878001,-44.570720009900676,-52.04046930138409,-72.850154362346,528,1231
15403,-51.57807840817039,-65.63094690909092,-52.426580353554826,-57.26104142272077,-49.34124431504928,-48.54195666132603,1089,993
15404,-70.3936253078643,-57.86981101237102,-55.706071882973724,-51.445955089241984,-50.37223964721052,-54.2384427357544,3,969
15405,-48.760752960759966,-50.078192580121254,-55.98540920558363,-56.532364278608604,-59.844671879549836,-59.5853889807333,438,63
15406,-55.253107022917675,-56.901426290996696,-47.03677628838287,-55.22185036604949,-52.84492735519141,-53.4438614302125,1476,443
15407,-54.730966838902766,-52.04228506726078,-24.94927836034291,-70.94239235455164,-54.502780909751735,-54.182541851326256,1896,71
15408,-58.677321915773376,-36.566799455728905,-55.27581568105327,-59.358172961816756,-58.115788019330324,-52.33662876437788,870,153
15409,-56.19461425602951,-55.52238040088951,-68.64420032296194,-45.58126031733985,-65.24263740752848,-57.88169644735901,41,1037
15410,-73.46188700761279,-51.95636045032548,-59.01729749747687,-41.06359054349287,-51.05049621504138,-55.82113132956283,3,1202
15411,-47.606721680428365,-51.31677684721823,-59.590276984755526,-57.1926391160573,-56.70293485231252,-62.27584804694895,228,331
15412,-55.09707779179714,-65.56130473331109,-63.60860598990702,-58.34040543120927,-50.0982480969359,-55.87555210177659,1706,976
15413,-66.52931168786358,-54.38370816755074,-61.78386243340603,-22.54290601039357,-51.26099357772456,-62.20830513358179,80,1406
15414,-58.59802394892092,-51.69685621802165,-54.80772389069381,-73.62001934729916,-54.262138658353166,-50.132648117847836,1093,812
15415,-63.30028670696839,-63.00291502926193,-57.282773192187975,-53.81309845374831,-42.6935041486475,-54.968256124258886,752,1177
15416,-56.742500593588886,-61.87334457495514,-52.750524370779786,-48.02800090657197,-52.584126728264025,-56.9775116025772,591,727
15417,-42.10123900754324,-48.24764110879978,-53.73619836111377,-54.349136636978194,-59.72931039118531,-56.562774981578976,329,361
15418,-52.124848121290995,-46.62840626081191,-47.93306892789832,-65.03420223027307,-53.67609250518288,-59.44154517439386,1501,319
15419,-75.66594837172606,-53.4559842796308,-53.52110319123591,-59.95970411321575,-50.35087975373684,-53.00051422598111,841,826
15420,-55.46182361747878,-53.88192982555606,-51.198178106391595,-55.05809066006036,-48.605887316471275,-47.932915552293586,1664,993
15421,-52.43055407212219,-60.67593587764185,-58.07847221595698,-50.77497228394651,-52.03159443788437,-52.21338605205372,428,945
15422,-53.68597547479069,-59.774752502334835,-55.19648058621314,-53.22409774474031,-46.58209697051,-53.89013905703046,1111,1188
15423,-62.07805585466579,-49.13422520966023,-48.61696983516396,-57.747524316706034,-52.38215913158876,-55.05961667337081,1612,173
15424,-60.40593924450434,-54.25899269184205,-52.773172703168015,-49.797390546113654,-49.53514124017326,-59.36679837390947,582,961
15425,-55.815541955668266,-42.38377203283899,-51.188526441734446,-53.19443006169378,-63.47218615615438,-56.18464659523524,1095,320
15426,-56.76804433254783,-61.46677291149524,-67.22089128132565,-28.08976020128193,-51.67803803717396,-57.013907132252186,136,1425
15427,-48.57520980564631,-55.98528700596339,-59.76225071224218,-52.91420522819355,-56.31368560454956,-65.22185020456173,331,735
15428,-22.475172049568304,-59.57675567037995,-61.64974083713486,-60.52850292858092,-54.02976090142076,-67.66089288200484,106,119
15429,-59.69422088479437,-37.787238011251176,-58.60973533516595,-53.5761738758261,-54.240961772265265,-60.712472190270816,1156,154
15430,-60.4820938836893,-57.60651430628461,-59.849199907220466,-55.37422755561253,-51.32851024147401,-49.545374794647124,1166,1021
15431,-54.355683088397136,-59.98586948184746,-57.36637621826979,-44.310747012362405,-48.86829476395717,-65.13713056670639,345,1298
15432,-39.88411287281029,-53.22444317681929,-73.7959668119926,-54.857793374593825,-60.830056297430986,-58.28792164919598,96,220
15433,-55.86777667026537,-55.85993209460394,-59.026011975862865,-53.91590383634284,-52.39343582804445,-57.946693017828,732,1112
15434,-53.735025777939825,-52.22384774731008,-51.36883111193562,-56.309718195271046,-51.67263112986332,-61.23908713507366,1342,701
15435,-60.229371869712026,-55.088858284795336,-55.61668390050636,-53.85470527965035,-51.39128631154036,-53.540449378065304,1007,817
15436,-49.68996329019109,-52.28074279514971,-53.87709908778676,-52.9151931515249,-57.601096526240234,-57.37978753298584,155,773
15437,-59.70409131696313,-40.71790781241323,-55.89430146930376,-60.47035102721047,-59.418915753659746,-59.87246329173988,839,188
15438,-50.55042426022828,-45.46722509662303,-65.1598921457361,-63.086504179903386,-66.71028192659544,-57.25229858235127,877,478
15439,-53.85863662371578,-50.273183984520706,-63.159346507863546,-52.47072648481244,-48.44390338752274,-64.59523723366783,1184,698
15440,-59.25534115513524,-50.1167476433091,-52.85861456505386,-59.76872065807872,-55.95187062666649,-57.38217101480026,1297,692
15441,-59.98459078931144,-54.95247671903585,-51.581418926954406,-55.42540143111546,-44.84961625265822,-61.522346100619544,1341,1308
15442,-51.72666123556226,-54.53563330427171,-56.98894149297323,-47.78208018376972,-54.49331211366613,-52.37516507275696,531,976
15443,-62.26250483756486,-55.7996956155798,-57.48407814270571,-56.016271074311526,-43.24258519321091,-61.22532605357085,841,1144
15444,-49.7667244189452,-34.00841430021396,-51.2346118035834,-71.14818282458862,-59.909514537397754,-59.569827634755896,922,29
15445,-49.18127403506211,-43.317908295180196,-60.629269369553384,-54.87454715968248,-60.784175908916666,-55.34661759943831,953,314
15446,-33.24084206714049,-49.51783446332706,-54.64644154441197,-57.118433034647566,-52.470117158907286,-55.0298198469451,135,187
15447,-59.47330846237789,-60.446431755110325,-57.80848250527051,-53.662574636859055,-47.32756211200894,-52.52119498416029,1479,1448
15448,-62.9582923609029,-52.06602383723804,-58.637935436625064,-55.58673975183659,-52.3170967605986,-39.42395743238599,1929,1226
15449,-59.23146284633293,-44.85030391644731,-48.63900744910155,-55.92172162288118,-52.84597406243337,-51.95520378988853,1319,92
15450,-53.80238499616085,-47.40436199516015,-49.89576358324791,-58.49073013171461,-52.61060241642079,-60.4414778876739,1306,450
15451,-70.12414142187372,-50.72317006639905,-43.766346604535535,-57.778591243330894,-56.437437671324766,-53.435351685794586,1568,292
15452,-61.70819883165487,-53.664085612978724,-55.961736580373696,-60.67729513954397,-59.329270379541654,-57.71812247837117,970,494
15453,-53.949582010574645,-53.82730932218212,-54.44535725713386,-57.40291671959831,-57.371609490191105,-56.58554308051449,1009,493
15454,-57.72582333231698,-61.00409326547047,-52.655472994427086,-64.01038417335147,-65.45957967391163,-56.184694676696466,1763,442
15455,-54.7430690063003,-44.673135101230976,-50.45227402170841,-54.024063796275854,-53.510788687262504,-52.509961420016076,1220,473
15456,-48.416474173102905,-48.967788014368246,-55.76063430723327,-61.82284110319178,-51.49017600821922,-58.60497468006284,678,23
15457,-59.03699098442467,-52.772111471971144,-42.06469562559171,-70.00847774055165,-54.18910733902818,-66.56501557715552,1993,73
15458,-49.22384203454003,-54.81749341190724,-53.37055417239924,-54.05937863875161,-61.15900786526164,-66.7259448902417,442,542
15459,-52.249138620689735,-49.834026437955224,-59.96141568118075,-59.595935803095614,-52.37814583519447,-54.911049765301144,1564,44
15460,-50.81046783801217,-68.913425198218,-60.09739104382852,-53.37282392189955,-59.965627264022515,-58.65177908087575,167,798
15461,-51.52544167283531,-51.74016453854766,-56.03293922560205,-29.04603454770847,-59.12101833757005,-77.69002262369489,55,1384
15462,-61.0652228839039,-64.03806694996644,-57.69417933538083,-59.46080371463439,-55.42188981054302,-50.16702573287312,1911,892
15463,-55.10257244660737,-69.55522368709165,-60.357822758396054,-56.453582102601544,-55.17392465155764,-55.03796042579526,1006,838
15464,-53.94819891495607,-56.320878474434004,-58.487653744806906,-54.83713704863001,-42.192189862887055,-52.17668400788098,848,1195
15465,-58.18724933270111,-47.74442518926013,-46.724850898995285,-58.7314168155427,-54.76186344843438,-52.884841801602036,1598,260
15466,-58.78277198445193,-59.48741686961402,-54.87049819063439,-52.581078420114764,-45.813820371433124,-69.77126310135253,1117,1047
15467,-61.03527040394171,-63.712854182198086,-54.6124729498912,-51.76327609163756,-43.12168007337816,-54.9774693693024,837,1130
15468,-56.17234592248522,-53.21568920390589,-60.35251732428998,-53.605718251813634,-55.72003171766765,-36.73508151055493,1753,1447
15469,-49.33357377957249,-44.95921250893771,-57.987551242696,-51.78683627089236,-57.81826562862831,-54.700175067690836,640,233
15470,-57.576579679782995,-45.89738217496947,-51.63792495128064,-53.80837724478532,-52.84902323653349,-60.472274070148146,1233,467
15471,-61.19459276762667,-52.379889017219426,-58.612446180497635,-51.51519895279196,-56.79820426054407,-54.51953806193919,76,700
15472,-56.99660423238726,-49.612145703807606,-31.621063722560283,-64.6901973048072,-56.92947112130752,-53.94399061165742,1885,15
15473,-65.60461493169414,-58.24311534659992,-41.33224488745302,-58.407206777934576,-56.76392880153421,-68.99852309648041,1752,102
15474,-61.3177241448098,-59.48559410983207,-55.50973789874797,-51.761808511352434,-62.04865211574622,-60.295832459267515,154,919
15475,-51.67154770838006,-58.57353349034278,-56.49095675391908,-58.97622296034327,-57.90284796446805,-61.44165275329489,195,650
15476,-50.03873775791898,-48.00142110117335,-51.39263005884008,-56.01774428848507,-54.08096543889974,-56.29020846423458,793,425
15477,-56.43594977944958,-52.18885825483105,-66.56592446844992,-23.273283951370875,-49.40394152924458,-55.31983544379332,97,1423
15478,-36.82924500958477,-54.606327539090046,-54.96358479094791,-54.92543126550794,-63.223486009167246,-67.93624637572329,201,137
15479,-53.79625771060573,-52.43501609376531,-56.350685206650965,-50.44841394854473,-53.97401926616403,-61.88773132943206,537,564
15480,-54.327972209900544,-53.187321768442914,-43.897958476813855,-63.38641465715514,-55.11076388212497,-53.62475786020336,1632,441
15481,-57.890351883484826,-39.98696943100569,-52.73596640153052,-58.36001957044179,-60.61316898767696,-59.03692998045672,1119,60
15482,-54.322688447374276,-45.848597734140135,-62.54026522020517,-53.25532402292826,-59.88555462984158,-55.54503412312276,880,521
15483,-52.70881554314705,-54.17077777410901,-54.658263331017025,-50.68807414452272,-39.869455580654304,-58.1085344663917,813,1422
15484,-46.44363021007338,-53.77379423364938,-55.16296597352073,-50.350787784839014,-62.97489883868967,-60.11919732918233,491,68
15485,-43.85656165904749,-49.81666174668333,-67.49606096952131,-60.396271588018806,-55.69397143125828,-74.7292988347373,384,286
15486,-53.429035753730965,-51.66069168111295,-58.30988806996697,-63.11882118050032,-52.31609601244103,-71.73397014319046,478,811
15487,-56.68837769826215,-60.72292238471691,-52.454950966630264,-58.2431380221352,-45.23937151811967,-51.92972446338412,1127,947
15488,-56.222834715457225,-57.251746614661066,-55.95363296459589,-54.95471583655701,-51.6378696724171,-41.897947901616,1794,1225
15489,-55.68389084899404,-54.745929633834066,-57.944679817007305,-62.136573344757295,-54.43070073421176,-60.03976173375395,998,704
15490,-71.30098469563121,-44.43685580181594,-52.975086853619125,-55.747750422603104,-62.40069103304546,-52.66684332147412,1222,141
15491,-50.70945108467248,-53.4922633984673,-55.333162478322805,-55.62153800754912,-51.71741604650463,-57.67859347898701,729,666
15492,-41.35605312396544,-48.88461557606972,-55.21450933666526,-53.704897901516624,-55.275600831709966,-63.95097468637104,274,173
15493,-60.04768584728515,-58.51460557072841,-59.327458387778535,-55.45566719377434,-72.30107725528997,-33.07235488187555,1920,1325
15494,-61.213078102048385,-54.093976931422816,-22.503419934003936,-64.74047698473494,-59.74051253715308,-61.14604489855003,1910,120
15495,-54.95827918794181,-47.280480444782775,-55.465211572030725,-52.01901432133138,-56.93445675513078,-58.62056684965391,782,94
15496,-50.97695020544481,-41.499412967036726,-54.19914521773514,-53.78193881509702,-62.44548311863778,-55.03426452959684,846,33
15497,-62.948141950574964,-50.547934088003956,-59.45182355322384,-54.4536025599196,-56.03783471671363,-57.29963561705583,953,484
15498,-56.26308090106947,-54.67236794535994,-48.59985724124271,-54.410693117996374,-55.371964864357295,-51.87856384300102,1632,375
15499,-68.73333617584412,-42.35597099733223,-59.02790773330601,-53.60685352785247,-54.43986890941616,-53.981703252326774,737,167
15500,-52.8610599727911,-59.27244992605685,-57.0732182920442,-35.88309751677298,-52.339605161132965,-57.94948902787854,48,1297
15501,-58.00966661627166,-58.50475076729539,-54.04856228577092,-66.17248999990692,-38.33515704044858,-61.81479586452457,1140,1304
15502,-54.069213767982816,-48.38862337319575,-52.922797661649284,-57.86033038087975,-62.04519383741622,-53.90382789231325,1327,199
15503,-55.98188735200489,-53.37602953041687,-56.565826712605435,-54.360816383540396,-59.64764168978167,-60.07000568620916,968,479
15504,-44.665433364152385,-51.92671963415883,-58.51438395987901,-57.102200097381335,-56.02599977535674,-65.59014825793697,234,397
15505,-58.91919582204124,-57.485563659904,-54.67686234154745,-46.42867977238982,-53.487643407983,-61.613560587242546,507,1339
15506,-48.02659722168643,-48.31694553067771,-65.66650729820452,-60.83458789988454,-58.01235118799919,-60.66677903654305,684,225
15507,-53.997286695050164,-50.37587395640745,-60.024358492889775,-50.7225765620753,-53.759270247496794,-56.29747009292571,591,901
15508,-67.08557393612693,-63.04289122764162,-46.26467853126372,-61.80531244622807,-57.788563001277595,-53.615947261010426,1617,308
15509,-46.57835226566347,-55.736426175024896,-57.721493259066904,-66.9123028203821,-54.897496842489,-54.17936696430392,661,21
15510,-58.32087962179537,-57.966588637747236,-59.26735263776049,-53.35112336537223,-46.307828791624715,-47.24933032652156,1324,1071
15511,-49.73916132846114,-48.490557179566366,-54.07036657704331,-50.17738190597718,-56.23735266223851,-52.0557982620895,374,661
15512,-36.61438235419318,-76.61745026155084,-55.537884126370614,-62.187435325138836,-52.28822232010978,-62.18617039449241,14,56
15513,-54.928950198300896,-45.6267434256288,-52.88645314341669,-59.88060046770393,-58.12648203456127,-57.910501603067445,1218,329
15514,-54.34352164053581,-52.72046583475225,-49.53942207217394,-56.69046696917042,-61.22784391693817,-52.81011975233912,1388,443
15515,-50.56609587620172,-63.85786035686888,-58.05911569668274,-50.509185404529106,-47.52031095971638,-53.21923907233038,517,886
15516,-56.44333965301442,-73.36765171840229,-54.503569995630095,-53.25739985855939,-48.505851139497025,-51.18721103382245,1394,1023
15517,-57.1123045137566,-53.84080731068578,-48.75619889065148,-61.44170267753731,-61.017284324946246,-58.21557382736828,1457,375
15518,-58.45471044647901,-55.06680385286909,-59.38789842513931,-66.50827966206796,-51.23258734063655,-40.28263744535904,1737,1389
15519,-71.94492642656085,-45.44848580751709,-49.846408970336206,-57.10570545101925,-61.2808196139422,-57.096893394259915,1185,367
15520,-40.780737163260135,-51.23173520532666,-63.40954230118166,-55.8725009344295,-68.86328226354941,-64.13244335284335,300,225
15521,-35.33306346010251,-51.792436228382705,-60.70516595171891,-57.796675686055536,-51.90919944197188,-64.5432371551756,17,20
15522,-47.726309812077076,-55.98539683408696,-54.248288837831495,-57.30664497126039,-59.06350909494607,-58.42326827765256,325,851
15523,-53.990639965727176,-48.24942847856817,-63.35527408183496,-54.42696788530769,-51.83346817076969,-68.54201643771815,1168,681
15524,-52.06648052065873,-45.663977427874755,-50.75874746579924,-54.91014042331949,-52.49232679004987,-59.52891318326319,733,429
15525,-50.50726196110225,-50.21806415896495,-53.494600470499506,-50.14691106122571,-58.30910435129699,-54.38466556313239,325,693
15526,-53.73891243963217,-58.76379866720317,-56.40467440592207,-49.29347181746398,-43.37548886298643,-53.96988930302605,857,1205
15527,-67.95217618463404,-53.77891688353536,-52.63753355308858,-54.01464648049959,-50.41548612355289,-50.51157257239755,735,868
15528,-54.43208359782566,-55.376639319552794,-51.166978828752065,-69.05549218767375,-50.663643468790426,-53.45367458015705,1272,686
15529,-54.39061712597936,-61.81170496929634,-54.56827612666635,-63.70412691184785,-47.22647513788448,-53.828620655320435,1554,1406
15530,-56.52972680400773,-55.30335334087998,-56.24816386319294,-51.82319720323491,-50.37884582195099,-53.58271298388196,1334,963
15531,-53.23483896616105,-66.25386234225913,-56.024000424714146,-50.36895137829291,-43.013707558737366,-61.66214933361961,1041,1216
15532,-59.173691264183816,-49.13702347090176,-45.51342127962844,-58.513647348526106,-58.02441859345434,-64.39879855467389,1499,157
15533,-53.36206192434841,-44.755708908501134,-49.03539364715318,-59.647783351239624,-54.07872307908998,-55.016214618080284,1283,182
15534,-60.06671164602277,-40.11726987207985,-60.39837349300046,-55.0695064344714,-60.613676948188214,-53.26154594981502,1120,261
15535,-55.68278606157739,-46.498998763740275,-64.88794362207393,-53.24683736690232,-62.02197345476024,-55.54079176582701,493,274
15536,-56.889209892173554,-48.85210902232653,-51.23566667065872,-53.864453516255644,-54.64336046667842,-57.634348125577745,1418,554
15537,-53.96944023471831,-54.23076581428572,-57.17939139925873,-35.26281356667231,-49.97658649675246,-58.350822185694675,191,1379
15538,-56.13045021607785,-34.31145833810972,-51.28229994372031,-55.77116056313219,-55.09450434039911,-51.45610065998554,1081,134
15539,-63.732864901157654,-60.70372014791076,-64.9036247322992,-57.56961313048077,-49.0096934285253,-43.83889898727893,1593,1289
15540,-50.2975916452243,-41.588450871601964,-56.897341124555005,-51.58964943821465,-54.13232390147379,-59.90834309540446,698,141
15541,-55.884959338607786,-49.63148975950996,-49.11156806427243,-56.4647754699331,-57.30169032481573,-54.09855016651253,1504,238
15542,-52.98019379969689,-58.06691741237706,-49.709137411056545,-61.38932589061686,-54.30502501970204,-47.698378552122634,1686,976
15543,-53.6362693505741,-52.76777943158771,-53.37902944022617,-59.13141391374939,-56.9686531128077,-46.77175303661146,1794,1059
15544,-70.96706006644557,-52.989365842972745,-48.84755692431118,-61.33490055728603,-54.1387432245907,-72.91668714291184,1677,413
15545,-55.924045937945465,-53.28388360860438,-62.48490048168368,-36.77589898190905,-49.41534741206782,-57.946345485158844,189,1373
15546,-54.5450047633272,-58.192957580580895,-59.67591444114756,-59.108874785653526,-46.00036120244786,-43.097302108822,1633,1478
15547,-50.27320938716948,-48.63123818567051,-70.33153322716714,-48.99275555028887,-51.634325373243456,-64.65889522686268,817,747
15548,-61.33679979530987,-53.40583107297335,-52.892106582054865,-56.096783602654405,-50.20635339943047,-56.86376088090948,572,809
15549,-46.151166256622716,-49.6853886327134,-54.530867200984744,-63.051256750789165,-55.8473021042314,-57.25296764386669,482,221
15550,-59.25012629676011,-52.022719849355106,-54.530879075437966,-62.20795565227266,-46.99161002506617,-48.373824948594375,1282,1485
15551,-59.48792407414135,-54.23022083677144,-57.05106700320387,-50.74998958921669,-52.36800736105884,-60.026486859356126,28,508
15552,-57.08036927892866,-60.00637934024846,-52.727911007134196,-59.53440454149007,-56.85450316685934,-49.102916914001796,1907,1029
15553,-45.6133100804528,-53.32053618182127,-51.58919600607626,-59.39758236030877,-58.59906335244624,-52.96062002397946,233,477
15554,-53.97613749764106,-62.09455679204585,-61.419987373450454,-54.41953192850033,-53.48002470595374,-57.865828140643615,1080,729
15555,-51.87982272779621,-52.30229307119123,-47.86879687022222,-61.154612003588,-61.78872788192018,-57.60659417448291,1541,538
15556,-53.123977719457386,-51.70628004525736,-69.57355830178773,-52.313553523907046,-58.30016562573236,-57.7571612370967,736,814
15557,-56.395298368884916,-51.412436873587446,-45.333429525554216,-59.80749681912384,-58.48013838982533,-54.91899148234627,1785,407
15558,-55.91887081225792,-41.96661032714731,-50.32704896700832,-54.72042831530799,-58.51398750410184,-53.056248143195916,1158,261
15559,-60.975579975929776,-58.947190128122685,-60.88848212502202,-60.832558178236184,-54.85446816120648,-52.6752172556329,514,1101
15560,-57.156711122972354,-31.807069985939766,-54.50869326708151,-54.35063602545354,-55.19921246719009,-56.1746366825014,978,159
15561,-50.828679594056226,-49.01978145337946,-58.60265238129415,-58.124148947943326,-59.15544557216105,-58.200106614229966,659,64
15562,-37.78278228280652,-51.56969676958505,-59.548039678727214,-56.36908563883553,-52.6800411234607,-61.32401276505668,175,258
15563,-57.680533967187415,-61.028742458246256,-53.691171885111466,-56.676479358348296,-63.23314667666648,-60.098790891295394,461,517
15564,-48.64869834611657,-53.1688528904924,-54.90707067241331,-49.23017528115512,-58.54808207126894,-53.55529145446305,494,639
15565,-51.79349498084375,-53.24360782711572,-55.977756866262254,-60.817728352677776,-36.44519818336491,-57.42569503005116,870,1496
