,ap1,ap2,ap3,ap4,ap5,ap6,x,y
5378,1373,382,-51.48468502165478,-46.11477786049109,-49.355007723414,-53.99904640928371,-65.77182045170238,-53.79639268782641
5379,1421,340,-61.04884383459748,-59.569241092050696,-50.468184264114484,-55.657198782699496,-67.77517404644892,-52.996766016277306
5380,1465,293,-57.65730349231753,-44.864284444020655,-54.46360248483088,-53.577373511906316,-57.625819693277975,-65.05739920577508
5381,1506,244,-54.355275714120495,-53.98909166650319,-44.83522390589118,-55.497259970388086,-57.29046034842582,-54.33051395607164
5382,1541,189,-64.22655048932754,-49.863647427875684,-46.885708740396694,-57.698005866203914,-57.116005047182306,-52.654179606933894
5383,1574,135,-54.20196216790713,-48.188805686242866,-49.8785726319188,-59.16932025996925,-57.49122005355048,-61.29486557310581
5384,1636,152,-56.04548504383553,-50.333292835220895,-42.95689207129627,-53.9346787017578,-57.730238909066756,-53.50709425376053
5385,1698,168,-55.99728139194436,-49.797358957050605,-41.15270253731818,-59.269096866971,-64.61007759676235,-53.17440436587874
5386,1748,209,-62.16486881353033,-52.32286119755619,-38.66274769150438,-62.401648881070116,-55.515859618354845,-57.131066313223975
5387,1796,252,-53.529133395281534,-54.91623855001214,-38.84343365357001,-55.31423463720664,-56.446545332282305,-58.17899591352414
5388,1849,288,-58.011321121172244,-63.8581258192105,-38.63220165049705,-64.76399420768593,-62.68189804203534,-59.07552026680686
5389,1890,338,-62.06018903173177,-53.64945811273513,-43.917524073149174,-64.12442189242596,-56.58858261355717,-56.53084690030574
5390,1828,352,-57.46169198144308,-55.5300306050054,-41.165787524151355,-69.11338184420836,-66.2703098132844,-54.83519015524115
5391,1767,375,-56.20358794019391,-65.88280467976558,-52.39605533317299,-70.30396924748752,-58.78076153697983,-54.29910686173918
5392,1706,394,-54.09666304646564,-52.49825549769029,-45.32580788331994,-64.7197545073035,-55.518496599952826,-51.84810980559023
5393,1650,425,-58.887575442247595,-50.932196174769324,-44.428757200279506,-66.03271474768765,-54.2435486642195,-53.11253358654936
5394,1600,465,-53.76865223918983,-49.21404895483544,-46.085001848099324,-63.340488898699945,-60.06056274146191,-50.24688399760882
5395,1544,498,-52.42670415080087,-54.30128188161352,-56.848270553342175,-57.89634604751136,-57.27305462808029,-57.604274359282364
5396,1487,527,-53.49401129430962,-53.45169393923744,-48.84115105024952,-61.817676195674935,-59.13608481107669,-57.711639828253205
5397,1428,553,-58.42773854107675,-50.578193115159834,-50.201877463106925,-60.991166013355155,-58.81783847745682,-59.33028357347812
5398,1367,573,-56.52839418485095,-49.48497920894482,-50.46701342326144,-52.736030631148516,-58.87241899293948,-54.26295006065524
5399,1305,588,-65.02780052706241,-50.074654582182056,-53.0477991632724,-51.569973869480904,-56.666858581134434,-50.88135794227017
5400,1254,628,-52.525162007882685,-54.82128950569913,-55.26763927478516,-50.80721715102964,-49.834278228906626,-70.03122119498353
5401,1195,654,-56.67556506701111,-49.764502902366,-57.63127259030868,-53.09862964407351,-48.443256335717166,-55.24544520227895
5402,1134,674,-54.34090562891992,-51.22053030880675,-51.37217387990566,-57.008031048170984,-56.170579707707795,-55.92551813086807
5403,1077,703,-59.68027733979859,-51.555112181079295,-52.00235671062409,-54.7784926736282,-54.29785058533404,-58.27887247129831
5404,1014,717,-59.00214060213122,-54.98465379089181,-61.90974870344637,-55.79317047031655,-53.989069884367716,-62.252688410144955
5405,950,723,-53.325715699410274,-53.512617844230626,-54.388303075351715,-69.18789688631469,-54.48241396563584,-59.23631850156761
5406,886,723,-77.01691310503016,-52.578860521483215,-62.77703313070391,-60.9157335182404,-53.96063729488901,-52.25343943205067
5407,823,711,-62.036680596840654,-52.499304261019084,-67.50487928166211,-55.15873604625868,-49.54839811539714,-53.16151529898133
5408,760,700,-48.449048740785585,-56.351996028011655,-53.525288139099764,-54.83851047979851,-51.354523940601965,-64.88719401582864
5409,700,677,-52.221660272577424,-47.72912145067689,-52.56029661708243,-68.67490045225789,-53.33518211263163,-62.5409813144264
5410,637,663,-52.59082954406,-56.13832701929496,-55.51072019186596,-48.32808274962417,-52.53517448789889,-56.91678960908739
5411,576,642,-50.2287016887241,-51.0502064959781,-67.22163197762461,-56.36794546336476,-50.721222191453734,-57.52573512360169
5412,517,618,-48.380004194604346,-48.72995801636491,-52.77649501583156,-53.83792938509412,-59.2040113629573,-55.35875947315404
5413,459,589,-48.95599068135433,-50.44613093731823,-60.62376724676264,-54.6852749008568,-53.435105278553365,-53.95932308086546
5414,410,548,-52.31553855445292,-59.276520207607504,-52.29680251155682,-58.88548092719514,-59.74176268807189,-57.609449489220374
5415,362,505,-48.37015754181703,-58.26352734003355,-55.72048346632876,-57.04417090122645,-54.37621122318635,-57.09126234439122
5416,312,465,-45.40291058201545,-54.79848405878576,-53.79780363164229,-61.70303096765072,-62.1954277463247,-57.378386474930124
5417,253,439,-46.28631411378283,-57.697532161278716,-60.27496519193534,-65.27034340113066,-62.04509199280727,-69.37310471899765
5418,193,416,-44.48170318242574,-50.24876318293921,-56.7266439306701,-63.63856145919988,-62.168621666472944,-57.671690065715055
5419,140,380,-52.61553131710311,-48.022843674690506,-54.895023995535496,-59.61590012280786,-52.465403713098375,-57.608683692034965
5420,132,444,-44.938479035736975,-55.64109338156512,-61.3959669753593,-57.44536447433098,-54.048238650448106,-58.63643178228191
5421,119,507,-46.20414197774325,-58.42635979601969,-52.556172815133316,-57.180868860329106,-65.78147505165514,-56.565722332466486
5422,107,570,-46.31657385771538,-52.39670687937035,-57.82619755733407,-59.82081699374628,-54.4516405095102,-57.576813122669215
5423,135,512,-52.990797662958606,-68.44886390221971,-53.747655257696714,-52.47489391762707,-67.81689827720542,-58.665429562397655
5424,158,452,-45.0249808583197,-53.22440612397492,-72.01816822733421,-55.334011138215885,-52.82811353543052,-57.47626120053623
5425,179,392,-46.68291635151548,-55.59710908027586,-53.842239458392115,-56.38617266880895,-56.645500045746516,-59.19290133922608
5426,217,340,-42.64311542604919,-50.91124276921227,-58.523234472745315,-57.43600918992149,-56.12680738980175,-59.42454090997085
5427,257,289,-42.80942382746605,-49.960358294098555,-57.169969945142974,-56.015896386300085,-53.88183306384359,-54.49876770111702
5428,310,253,-43.98340089677507,-49.62328701395549,-53.198039695256654,-70.66095687906217,-62.09404649183462,-58.83825646903743
5429,368,226,-53.02841114723512,-47.92922370920154,-55.6548668359511,-52.0068200860701,-55.76806113185796,-59.05654120652264
5430,427,201,-44.78496591232428,-49.78190580977244,-61.34885530745288,-51.71654976597719,-52.55404980757309,-56.54781424433935
5431,481,166,-50.90912731167542,-48.8332415122031,-56.47204589644674,-52.279512476329096,-66.15140390263657,-58.939485646212844
5432,537,134,-46.417116637078415,-45.88009937632333,-54.10638755906379,-52.66915578631834,-54.261536997471126,-56.41193193050992
5433,492,180,-44.15088861986996,-47.451092234059686,-71.24694892173298,-60.64165789029461,-57.72469560964663,-58.64411958272308
5434,450,228,-43.653101893568625,-57.437314134485206,-53.92768007460749,-52.72183274595774,-53.83502984659944,-57.953886978663824
5435,412,280,-43.12053937792566,-49.199691214289544,-64.01678541722805,-51.01495953576457,-57.29474746130305,-57.61190140682969
5436,386,339,-47.67304933998217,-49.51602097941914,-52.95965225669744,-52.677385963005804,-54.84610064459707,-54.60943656988648
5437,367,400,-46.62753882272371,-50.7003230206351,-63.035304511523066,-52.30259550584879,-56.32373463999106,-56.14680021971268
5438,350,462,-55.86602343014687,-50.372952320888295,-53.294072161925435,-49.59158651656388,-53.52448242111345,-70.79368009496777
5439,342,526,-49.461379739698245,-58.187766194304906,-57.14201133899575,-51.26102988712717,-53.38748961014447,-54.031620121730484
5440,335,590,-57.17630019237191,-49.12531220012133,-55.57312384294029,-55.31730093617089,-66.23264602234478,-56.61712055555003
5441,330,654,-58.256981418289044,-58.77016329437807,-58.39450162600818,-47.552889979861995,-52.15178779115793,-55.05582347683425
5442,326,718,-47.80593476545941,-51.99873075567623,-56.91801247561895,-52.69528061659156,-60.65270685606413,-73.56169269793102
5443,334,782,-55.95285773010235,-56.76071072945585,-60.27324209458247,-47.91378160819265,-55.6593864024175,-58.27758451831302
5444,342,846,-48.95565746781828,-54.37999143990618,-55.93928826465848,-51.00585670335148,-49.79440150755457,-53.76628958056004
5445,367,905,-50.05739297258333,-61.327510817491785,-60.11653986465194,-45.5675134001449,-72.08677853680813,-54.71798665322876
5446,408,954,-63.296849336963604,-52.77947358024012,-55.02924603943765,-50.3063364981424,-56.21816712092904,-50.447234902922
5447,458,994,-55.18257991632821,-73.96304558437721,-62.72968388068084,-60.76361569474801,-57.78840213430502,-52.38436108194808
5448,508,1035,-59.23572748485577,-52.33456478362692,-52.99905204133701,-63.86486158430672,-54.08045887939164,-57.62915753908164
5449,560,1072,-58.59196366508749,-56.16413300239074,-61.865966792979506,-50.47016335876809,-56.55761645876818,-55.55413845743238
5450,614,1107,-54.041730707916315,-62.79292767283788,-60.00806615036498,-46.975430108536436,-46.930783536784794,-52.5676095491773
5451,665,1147,-53.480652525533316,-55.87362587167561,-60.61652691417038,-50.19782585510592,-45.978570504337284,-52.53964910248307
5452,718,1183,-67.30624889307673,-54.88654094054151,-52.444424267864946,-49.756133938862625,-49.14172946726528,-70.34821539159316
5453,769,1221,-70.26045089817659,-63.83096021787614,-55.182089376539224,-55.17852422490424,-49.93922035843549,-54.096364401566774
5454,827,1249,-54.169435948130186,-53.872944381480075,-58.089398789607955,-55.291892151488085,-48.54048591542281,-54.058468723386014
5455,888,1271,-51.63508366138607,-56.72618094141071,-56.6509606876341,-51.489432700598584,-40.466457592058454,-55.033909090293264
5456,938,1311,-55.99068233200984,-63.49658339419075,-58.61728195945042,-49.53546066061175,-37.10083263085239,-65.70164493363968
5457,971,1366,-54.36594014055508,-64.25984077028141,-60.50166354634075,-51.523676747184496,-28.579412849383086,-52.38956837779075
5458,910,1345,-51.4107134604786,-55.7373503275496,-55.410657375877996,-70.46588463394319,-36.17127761375762,-52.322154057144665
5459,846,1346,-58.9473838083724,-54.18996970559459,-53.41418520403878,-56.92463099213634,-38.58108323056161,-56.993897913270644
5460,782,1353,-53.77285855669221,-57.73560088207029,-52.77198701724799,-51.67037247613038,-40.72013588047379,-58.208854829855355
5461,721,1373,-52.47264490250064,-55.82659452339476,-53.61140048191295,-53.40888507174773,-42.30222117020911,-53.91758418610035
5462,662,1398,-62.05146020809913,-53.26844716302234,-56.35534722010686,-53.68275975026048,-42.580333090171194,-60.945457094849274
5463,723,1379,-54.00331112299584,-60.12861897769673,-56.42254722991541,-63.64976535021192,-47.07532645068056,-53.33045907541255
5464,787,1384,-52.903438543833694,-55.33623740249933,-54.49637789725061,-51.426111453703726,-42.69595095332392,-56.084656340048305
5465,850,1398,-56.635065332928605,-56.91452972952202,-56.75345321606649,-61.44323394258089,-42.290364515042526,-56.62640717652607
5466,913,1389,-54.957574290314135,-59.3377762099542,-54.83892729968087,-57.55207137573593,-34.477807284497416,-57.74191978567606
5467,977,1396,-53.66278197226683,-53.83917009153993,-62.622037522401826,-60.49048454423679,-22.772574812018892,-58.32470957775073
5468,1040,1381,-60.59085523533079,-66.83542323785909,-53.85022760870104,-69.27855258300023,-28.523088388029944,-53.54764322621015
5469,1104,1387,-54.97758243578402,-69.48894146947735,-59.88473409735397,-58.41511906912126,-34.655162428923845,-53.013748084525474
5470,1167,1400,-52.80332501594961,-60.42160894572616,-56.63713547852869,-52.47687864313549,-37.319400816317824,-57.677279996113846
5471,1231,1398,-56.779110177624865,-67.08285284528021,-54.85172953660034,-59.11175195101896,-50.74604322918841,-49.26480728690639
5472,1295,1400,-55.60995120810847,-53.45860048905911,-51.2621382576821,-58.37579718522807,-50.45775384197754,-48.783096011893825
5473,1327,1344,-55.955045931090616,-55.6598689325125,-55.826417073298416,-69.13258437661656,-42.50477384227552,-54.20513279039839
5474,1354,1285,-54.688896182709996,-54.887261467712314,-52.66036226246353,-56.187671515271035,-51.32971758466552,-48.537867231545555
5475,1372,1224,-53.87206509807154,-52.72173924372676,-55.579887539592114,-55.118581615810044,-45.40572984443819,-46.63032822951686
5476,1404,1168,-53.05493587955053,-66.52984386428713,-53.03584725445967,-56.397038348476805,-52.68174026304625,-54.033103935010686
5477,1434,1111,-55.850827372377694,-70.04813913785007,-54.057867635856134,-51.53558043587579,-47.84961076932575,-50.077348034766054
5478,1458,1051,-59.09120261227733,-53.963136152296826,-61.04372193640974,-64.147008465018,-49.125093292672005,-47.36006375627849
5479,1477,990,-53.757146570147285,-53.760571863423266,-57.256944463914074,-50.58668907199574,-48.9575978566688,-49.297852869486974
5480,1501,931,-63.57624825131755,-58.41456542341882,-55.32899044788171,-56.14123179944797,-56.426006028219355,-50.94931088372285
5481,1537,878,-53.22515102235708,-54.98151326697833,-57.863920018765626,-53.511826650381636,-53.2530263121443,-49.25758556937363
5482,1570,822,-54.99031889966854,-56.978841592173396,-63.46649100342037,-55.37009880976326,-51.74494566280352,-46.182512120525544
5483,1589,761,-58.74436536935278,-52.24367200424518,-49.48721062227628,-59.851864088571304,-50.85813751154114,-48.09189484125248
5484,1605,699,-58.517018090148206,-53.404774637976125,-50.395715353625064,-54.14917906679364,-54.59628972640675,-54.705687532636446
5485,1618,636,-56.7730352115321,-49.87363265072689,-50.50982086102074,-56.57471956683868,-55.68521498796163,-54.5151726412379
5486,1644,577,-53.99269351148675,-52.21231584027536,-45.374318663549886,-56.03501430949723,-64.15493743199235,-49.09317562595716
5487,1679,523,-58.30714170488804,-55.33695678661048,-46.43823893765261,-53.18134879512893,-60.57912349999985,-47.50015946544492
5488,1715,470,-53.1106896772388,-51.73513162695616,-45.893725780591296,-58.14206207472917,-62.507961811644904,-51.2433256948091
5489,1745,413,-58.76213876253824,-52.96853778732426,-52.40623265754419,-63.581621198596665,-62.03602863679937,-69.30466094867147
5490,1798,377,-55.667387207411146,-57.26252107537643,-45.07859936247176,-67.97330506790709,-57.24787955559635,-60.29123486557245
5491,1842,330,-74.75231988146278,-52.80738143067771,-41.04743456822288,-67.48812290383955,-69.36558660623758,-56.18261633797489
5492,1898,299,-57.17166914182479,-65.09758193067256,-42.59500508567034,-66.44794551123782,-62.53041638250808,-55.664975502228316
5493,1834,292,-56.666404936586126,-52.87531612386726,-41.550735892834254,-62.623014523319625,-59.609724342129326,-56.919622912828714
5494,1771,279,-54.42290055922939,-51.08291363464708,-39.49251796968868,-52.383723635517505,-56.26469698308871,-63.67275195543846
5495,1707,274,-55.15270018743669,-53.053296511546364,-42.792066202733814,-56.202613727808064,-60.70074300475309,-63.36078891102976
5496,1645,257,-52.797199215132835,-54.93347943880763,-45.40290391395247,-57.94907031604403,-56.84353819865619,-51.70840408389347
5497,1584,236,-52.88114785084369,-59.7547395251501,-43.548906973654525,-58.404728538804434,-51.2931345527738,-52.44364479290253
5498,1521,227,-53.62275022225842,-49.73837143711913,-50.183687644102534,-54.62240351597753,-57.66911626651112,-69.92427690475047
5499,1457,225,-54.028525629866095,-59.377074832151145,-49.427786983555706,-58.81627984718307,-62.55094047486462,-59.50407580600626
5500,1393,218,-54.13818379146754,-46.05439421938949,-51.630097860292324,-54.19430875434949,-58.74039430337273,-58.90894948658919
5501,1329,207,-57.9851621199725,-43.59253790413902,-48.5648947013187,-56.820518975930966,-54.41931255891529,-51.80550037169104
5502,1270,182,-54.55998529359544,-44.95170685972313,-50.331193754349606,-56.494290788189886,-52.891744095853326,-54.443308346362784
5503,1214,150,-61.16226876523238,-42.41811423734526,-51.71619194962503,-57.98173377170236,-55.52841127626245,-51.10332132067861
5504,1160,116,-54.415653624180464,-38.02675548250459,-50.11642145192902,-54.52205312932917,-55.940192426919076,-57.140633328278085
5505,1144,178,-53.86107279883632,-40.934462588453506,-50.29084030479457,-55.16849823038375,-61.51141522555601,-63.405386268116686
5506,1131,241,-53.374747943845584,-41.65223827493388,-52.298569636304045,-58.87783133161746,-55.25016989211457,-51.449387947876694
5507,1117,304,-54.07215939732752,-45.0567226326048,-51.53567965076178,-54.744124855467504,-58.98198348692806,-58.023426894932804
5508,1105,367,-51.250128225201024,-45.333179431998516,-49.45519158833456,-57.67240678503568,-55.55400062551993,-56.21237660181972
5509,1076,424,-52.712936985820974,-43.503046601410595,-54.72170238319163,-57.81122108158862,-58.958689521117726,-57.852402229591775
5510,1059,486,-60.296248906806525,-52.65926751390714,-61.52994281275271,-56.26085175039815,-57.75540729358092,-54.30298345923675
5511,1030,543,-70.9078018621822,-52.53333058357608,-51.586124449694736,-53.475152880111295,-59.13970139629409,-57.566427646247654
5512,1004,602,-61.233941743247144,-51.78621822785105,-64.53308863366904,-54.27020434450416,-57.734886101133014,-52.58698746669896
5513,988,664,-56.2998580558352,-56.85497675583978,-54.49568827340784,-58.53343425273547,-55.14770367093327,-54.277858326591186
5514,965,724,-54.85702443371216,-55.95968622239311,-52.84763620295393,-59.22809605407621,-56.43124139970347,-54.34750862613826
5515,945,785,-64.50844136674564,-57.84319183036637,-56.402490659040765,-55.18067494744079,-52.81935314076976,-55.69450383441606
5516,933,848,-52.303634864984225,-56.493890762936545,-55.236157495515926,-56.225266077666625,-52.493262547760324,-69.87507181220644
5517,936,913,-61.319966155540484,-56.902107898040164,-57.8561992547756,-55.26114027060153,-51.233800720289786,-54.23992962801704
5518,937,977,-59.540385104943276,-58.53769037603995,-53.06761175249416,-49.70090564533331,-49.1916498727106,-55.66224820009847
5519,946,1040,-53.48734113263664,-55.77389619261491,-58.81176298559481,-54.75725943484683,-51.81251124574444,-63.06403482764304
5520,963,1103,-54.195336519604595,-57.64002580693736,-55.169115048446045,-52.28283305665904,-48.33533423567406,-51.78438830849247
5521,976,1165,-56.32343415203695,-56.83438128080535,-53.75577898510596,-50.57062474746176,-46.5745129702928,-50.70817205822473
5522,994,1227,-53.89187747625804,-65.22942822152172,-52.5693197721483,-52.569013203616315,-41.583930404428585,-51.29922710656727
5523,1013,1289,-56.8630994625553,-63.87361978738966,-55.00868113748473,-51.09488992236511,-37.64812053750633,-52.27959626108764
5524,1040,1347,-55.70910081952471,-59.1576748376415,-54.585231497504196,-54.16675716153148,-32.29951989180131,-58.676143729994635
5525,1099,1323,-58.18736079380148,-62.82430412927836,-51.43439040951323,-59.36781948956644,-36.92333920366954,-51.0925446504705
5526,1154,1289,-57.36721436099608,-56.13963768017119,-58.41762270899454,-61.78277208915544,-39.949282854191935,-53.477914300320286
5527,1206,1252,-58.3906871969819,-57.82389269890615,-60.43281140904381,-53.257861748188546,-44.30431575551261,-48.965045262986315
5528,1265,1226,-53.69228533418826,-57.60730371480577,-56.09148231905222,-52.736663050634846,-44.077858386863234,-47.962342019729796
5529,1321,1195,-55.310605396640256,-57.51190098648348,-55.687195640787536,-56.856003867515945,-51.142982808857774,-46.45952749815574
5530,1381,1172,-53.31379476936331,-57.74474113384861,-61.62234969514617,-58.75079801765261,-45.53560670526977,-48.85293056786331
5531,1443,1154,-55.25304394902822,-59.62533967927199,-53.08342138536763,-60.24783707439852,-49.44658979361446,-46.491451120359216
5532,1507,1151,-59.33181886944048,-54.37154548818406,-58.074980274074775,-55.7724819891298,-58.25311820180568,-45.2511044937752
5533,1570,1140,-57.183562543242815,-56.46251085420113,-58.63619792834246,-57.25168050612608,-48.01586529592918,-44.48341287403872
5534,1633,1124,-52.914491332477525,-56.37496571906654,-52.70438727399124,-56.426341433367654,-55.21938277905524,-49.23698488489475
5535,1695,1108,-69.57228509492631,-58.796041896316495,-54.112160204246095,-59.91993457474935,-50.734060085774544,-45.84497219306189
5536,1751,1076,-57.81913499873933,-58.19748641065026,-62.944327177026565,-59.95760727667535,-53.14432987732526,-46.646950432859526
5537,1804,1040,-55.393408597471236,-54.62031651375355,-54.680765088769434,-61.486536681998416,-57.37259606666476,-43.43239034693422
5538,1858,1005,-57.22632039890975,-61.51551011944471,-51.476200717011594,-54.10983039837959,-67.65808965294497,-48.81309213620577
5539,1801,975,-60.43175577051247,-58.872350618279725,-51.69076264408875,-55.395036242506066,-56.30999445451221,-44.568408086932
5540,1741,951,-65.25606607150463,-53.50986024738228,-52.697887467446435,-55.41729527158043,-51.845594360230294,-49.87876260563415
5541,1678,940,-54.97882913186443,-65.55464317579766,-50.306658908355,-52.72485434039521,-52.31279954447459,-60.57685208815734
5542,1616,924,-52.823965369011496,-54.50217306463536,-56.10190159562856,-53.32119638921658,-55.97480041895464,-55.41678989002839
5543,1555,902,-53.75936200683152,-55.52878939739457,-56.24201700872955,-64.34123441245364,-49.431161155851086,-48.16569832097274
5544,1491,898,-55.64871166653025,-61.17416119440621,-49.17149217651604,-52.63013223696929,-52.56347121542713,-50.46567768424709
5545,1427,901,-67.67280822824014,-52.005088657441156,-52.871816186986315,-55.11620610228108,-51.889598180869285,-55.64771821149529
5546,1364,890,-58.53497045724826,-55.13497361486764,-65.58225470684232,-68.85896788006055,-50.72565404570075,-56.328171092975516
5547,1300,887,-50.662018754928525,-51.279854116134075,-53.384925495354125,-57.27237165118168,-50.82301264402513,-54.6258070323568
5548,1238,869,-52.471708362356615,-51.59031761173026,-57.07593958293073,-51.357150482049605,-53.12366487881299,-57.63197816098743
5549,1173,869,-58.78887856379177,-51.67713070635656,-57.37614611340412,-58.79265021307366,-47.66553639293342,-47.759299218727946
5550,1109,875,-58.18254545219926,-56.003484993434654,-85.03139243675226,-53.736140734831864,-51.49973270688293,-56.779184710986016
5551,1046,888,-59.34263789694348,-55.796795833036164,-55.391928629832066,-55.193581014935084,-53.854893199676575,-54.56555849144776
5552,992,922,-52.18668218169051,-53.505318523655454,-52.96558136749269,-55.23280827915226,-52.42437218464984,-50.96483173310763
5553,947,968,-61.052118899609496,-70.49350064209132,-53.737019870570535,-51.23903211665439,-49.28956562894237,-53.078508556892885
5554,900,1011,-56.840176235115145,-61.23584375344673,-53.34082897519856,-53.071041240984265,-46.75778929157438,-66.04803744697462
5555,861,1062,-60.65866435114823,-56.292829092882045,-52.95302347623375,-59.30577474762301,-49.57368803004662,-52.980364194496616
5556,812,1104,-60.17339752707666,-60.181568825638834,-53.746106482849825,-51.5835142164244,-44.494740825844644,-53.40891269805701
5557,757,1138,-56.863122636392696,-57.58863976812862,-53.238498834813186,-51.75133634207691,-46.35003313616621,-52.56716899746984
5558,707,1178,-60.96914081102696,-54.519313632965094,-57.44937641105045,-47.979970164627446,-47.86947284007005,-61.58204459593979
5559,677,1235,-56.430800628810715,-51.68003330687875,-57.89112630186673,-46.788887061725006,-52.72490211410201,-56.876511525628715
5560,650,1293,-51.64607457325401,-54.337483168790015,-57.9128492639513,-47.69525093621319,-62.041659438799584,-55.13509849008716
5561,616,1347,-69.05761837041105,-54.59843799323799,-59.225237541079146,-49.2388554671941,-48.17944456396292,-56.36666398002693
5562,576,1398,-53.57295676852303,-56.23657801024622,-58.52134602811059,-48.6160297878923,-45.200171189220896,-58.8556769160983
5563,535,1347,-51.77656196790801,-57.37332922214048,-56.46404524236719,-48.83908124299459,-51.171404529762434,-57.027819466464365
5564,500,1294,-57.56485647654977,-61.24091721102161,-57.024095964199766,-48.306897407033055,-53.54258700783145,-57.10406711212799
5565,466,1239,-57.97270396227731,-55.096686757763734,-58.08501717337141,-52.59251145851701,-55.26371950408447,-58.38191868687456
5566,440,1181,-59.92044887221853,-55.276793515946125,-61.33590973756422,-49.303788785737595,-52.27340352414452,-56.072319749379844
5567,406,1126,-55.27329394076776,-56.82927577337047,-54.14650292999344,-46.439336197488004,-47.43355469044519,-60.422160119925806
5568,389,1064,-61.258304685389305,-59.806805866122005,-59.32205116372263,-50.093728959340325,-51.13295442992814,-51.87629632429282
5569,362,1006,-56.64525023996561,-53.74410004039266,-60.96777754510005,-51.82981981799719,-51.21796391263935,-54.78988989752863
5570,331,949,-52.279520142596645,-58.57654620709252,-53.486906354387656,-47.06863775463192,-65.9562715298877,-51.18937557672744
5571,308,889,-50.06759712327675,-54.63722715843576,-57.005535606793686,-52.66942703256203,-48.90622417619387,-53.69490642286806
5572,271,837,-48.32261911238136,-65.07978407795709,-54.13404854776977,-50.81004348082288,-51.85632658682803,-57.349614356557545
5573,256,774,-49.173942204235175,-53.89279587016751,-59.38271713567252,-55.964161243016186,-54.53575423175473,-56.438850162564734
5574,231,715,-47.61765729543267,-56.38332521579618,-56.27551308972117,-58.46476746744456,-54.009094093521526,-62.95399867346666
5575,221,652,-50.388929026116955,-59.928670267863794,-64.53389756991199,-49.079302301951955,-62.100887322961,-64.35646649300725
5576,199,591,-52.29905890484539,-49.81850818372059,-57.25223111298858,-54.33253137552057,-58.51792235904355,-54.73763648737992
5577,182,529,-51.360602044694765,-52.93899650621807,-52.81378411480553,-53.57909220075036,-62.30173770237839,-55.674235875122164
5578,180,465,-51.6554037862189,-57.37584408124317,-58.838660370698975,-62.43449530100196,-56.52436405090366,-55.985753805324336
5579,194,402,-41.28921672771771,-59.8925716873062,-53.52839452799305,-60.06049249566753,-57.29372339236885,-56.3881535841983
5580,209,340,-43.0530680672457,-49.619929114014205,-62.3644465108258,-63.20849959533899,-64.39626666005773,-60.995124191374074
5581,233,280,-40.63408366446025,-48.42342446629143,-57.150575644946215,-59.446168399144604,-54.7274141342946,-55.8040231482869
5582,272,230,-39.70217478552434,-56.24777065994438,-54.976631312010525,-51.363472372115254,-60.69412146109079,-72.943383458287
5583,290,168,-40.80292178649791,-48.29792442270816,-54.58688000889975,-51.633252562200305,-66.7138372083182,-64.61231007288258
5584,301,104,-44.1209895248953,-49.964629202598225,-71.67940353233902,-51.89432542008831,-59.49587395838879,-59.31918014794982
5585,326,164,-46.85285879710108,-53.444061138216476,-55.73643492649105,-61.717348452391434,-54.085971056055875,-55.84990847219036
5586,341,226,-46.071538286053496,-52.671473137945064,-54.238215737296684,-51.87068582895385,-58.59183272075939,-57.28547327053128
5587,365,286,-43.08635276170777,-46.67745230457478,-64.07525425340341,-57.88960098509595,-53.984679632516226,-61.6584983647255
5588,367,350,-49.062129271277215,-50.52942081508881,-54.290107899035995,-55.57752227358996,-57.97556396056674,-52.903294480650516
5589,377,413,-47.77156028192789,-52.51516204159546,-58.32265970341099,-51.8349316717572,-64.04825340097811,-54.248743775201866
5590,378,478,-48.935659669022186,-52.62752870871071,-54.42146317772827,-60.89021317163726,-54.30633521030704,-73.39239634130563
5591,383,542,-49.387265233885415,-47.64578391427228,-52.91602387392531,-48.59108969341072,-52.01791840066888,-55.499647608720906
5592,402,603,-53.62043000712417,-49.200366484568185,-66.78305646980301,-54.58719762214046,-51.70500992734131,-53.19013996117859
5593,413,666,-48.00267647418103,-52.63238504601959,-54.125765909966,-59.5194745905284,-60.968709458793654,-55.83930087076613
5594,439,725,-49.76733533483593,-49.225184136642255,-58.24405580113789,-47.6235553783587,-58.28605353960489,-53.0037204245846
5595,479,775,-50.198521674837515,-54.56439783310544,-53.066398293996684,-53.86204049731919,-56.04246255029862,-55.35638951477686
5596,516,828,-51.44204743864329,-55.19455097054174,-55.22647559071164,-47.65698250164875,-55.435745527018376,-66.81359034984719
5597,555,879,-50.85051258983127,-51.23675450439663,-58.2610158572027,-50.11063266186903,-58.449356051321615,-55.148997286296726
5598,596,928,-52.771431659714814,-53.79026768674376,-56.00251684221739,-52.726783756976296,-51.05109048508655,-53.06390238414501
5599,640,975,-58.47460380642382,-105.60858764920425,-54.677979639786244,-54.848726147857704,-54.329447122709304,-57.469476959537396
5600,684,1022,-57.357328268332864,-51.26569947444585,-57.37970890218826,-62.68253414883824,-48.452778168438265,-58.91689800863411
5601,719,1076,-53.13544969094417,-54.864383901784706,-57.45598004486769,-54.42315059853827,-47.55100813534171,-51.92680596840417
5602,758,1127,-54.20080912962443,-53.40312724821519,-57.08926186574617,-57.30675635566088,-46.585230136856396,-56.76700072045617
5603,807,1169,-53.79808259839554,-57.75338623014255,-54.183940285747724,-49.93916672667413,-44.350330514507085,-54.570312868664345
